closelongtermcontact,0.255905135951299
physicallongterm,0.209577963668343
physicalshortterm,0.209577963668343
dininingcontact,0.156907515722802
distantlongtermcontact,0.108580705683382
closerandomcontact,0.031870115278543
serviceclientcontact,0.017146327621734
closeopenair,0.010434272405554
